2.03,2.24,2.48,20,0.10902234, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.02,4.59,4.09,20,0.108754595, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.6,0.7,0.77,20,0.107890055, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.45,4.89,4.37,20,0.107327928, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.22,4.61,5.11,20,0.107325011, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.66,0.91,1,20,0.107205737, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.46,7.43,8.22,20,0.106875422, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.44,4.82,5.33,20,0.106748661, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.43,1.97,1.76,20,0.106744735, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.71,0.94,0.84,20,0.106538218, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.94,3.46,3.1,20,0.106062246, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.78,2.23,2.47,20,0.106027931, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.84,2.76,2.47,20,0.106020939, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.42,2.92,2.61,20,0.105814515, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.04,1.53,1.37,20,0.105630035, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.72,2.65,2.92,20,0.105438624, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.99,1.39,1.24,20,0.105338033, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.59,3.77,3.37,20,0.105239022, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.3,1.32,1.18,20,0.105234247, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.91,3.92,3.52,20,0.103404743, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.53,2.49,2.75,20,0.103270495, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.53,0.69,0.76,20,0.102615841, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.42,0.69,0.76,20,0.101760113, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.7,0.92,1.01,20,0.101753271, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.48,0.81,0.73,20,0.10162729, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.58,0.86,0.77,20,0.10038206, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.72,9.18,8.26,20,0.09990416, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.28,2.12,1.91,20,0.099446107, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.6,0.69,0.62,20,0.09910185, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.49,0.77,0.7,20,0.09884336, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.79,1.15,1.26,20,0.09871965, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.19,1.74,1.57,20,0.09832942, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.38,2.33,2.1,20,0.098257538, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.27,4.88,4.41,20,0.097695071, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.37,2.08,2.28,20,0.097325873, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.04,7.4,6.68,20,0.097166107, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
